_id,friends,viewedProfile,impressions,tags,createdAt,updatedAt,__v
652ee1c60de3e77117def6af,[],9707,1898,"['Video Game Humor', 'Music and Song Parodies', 'Nostalgic Pop Culture References', 'Memes on Social Issues and Activism', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes about Technology and Gadgets', 'Memes on Global Events and Conflicts', 'Memes about Online Gaming', 'Reaction Memes from Online Videos', 'Technology and Gadget Jokes', 'Memes on Daily Commute Struggles', 'School and Education Humor', 'Memes on Adulting and Responsibilities', 'Memes on Awkward Social Interactions', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Animal Fails and Mishaps', 'Memes about Animal Behavior']",34:30.2,38:26.0,0
652f098c0de3e77117defac5,[],336,5145,"['Memes about Sports Moments', 'Video Game Humor', 'Memes Inspired by Memorable Quotes', 'Memes on Global Events and Conflicts', 'Memes about Technology and Gadgets', 'Memes about Internet Challenges', 'Memes about Online Gaming', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'Memes on Awkward Social Interactions', 'Memes on Daily Commute Struggles', 'Memes on Food and Eating Habits', 'Memes on Pet Ownership', 'Memes about Wild Animals', 'Cat Memes (Cat-titude!)']",24:12.2,33:49.1,2
652f17460de3e77117defbea,[],5500,2886,[],22:46.9,22:46.9,0
652f5f0e0de3e77117defed9,[],4234,9921,"['Video Game Humor', 'Music and Song Parodies', 'Memes Inspired by Memorable Quotes', 'Memes on Social Issues and Activism', 'Memes about Internet Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Influencer Culture Parodies', 'School and Education Humor', 'Memes about Procrastination', 'Memes on Food and Eating Habits', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes about Wild Animals']",29:02.1,30:31.4,0
652f64210de3e77117deff92,[],7450,8665,"['Video Game Humor', 'Memes Inspired by Memorable Quotes', 'Memes about Sports Moments', 'Memes on Social Issues and Activism', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Emoji and Text Speak', 'Memes about Internet Slang', 'School and Education Humor', 'Work and Office Life Memes', 'Relationship and Dating Memes', 'Parenting and Family Humor', 'Memes on Daily Commute Struggles', 'Memes on Food and Eating Habits', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Memes on Adulting and Responsibilities', 'Cat Memes (Cat-titude!)', 'Memes on Cute Baby Animals', 'Memes about Talking Animals']",50:41.2,52:35.2,0
652fdb8e0de3e77117df023c,[],6807,2997,"['Video Game Humor', 'Iconic Movie Scenes Reimagined', 'TV Show Spoofs and Memes', 'Memes on Viral Trends and Challenges', 'Memes about Technology and Gadgets', 'Memes about Internet Challenges', 'Memes about Online Gaming', 'Memes on Emoji and Text Speak', 'Memes about Internet Slang', 'School and Education Humor', 'Memes on Awkward Social Interactions', 'Memes about Procrastination', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Animal Fails and Mishaps']",20:14.6,24:22.1,0
652ff50d0de3e77117df0343,[],8515,9000,"['Video Game Humor', 'Memes Inspired by Memorable Quotes', 'Nostalgic Pop Culture References', 'Iconic Movie Scenes Reimagined', 'Memes Featuring Pop Culture Icons', 'Political Satire and Commentary', 'Memes on Social Issues and Activism', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes on Environmental Issues', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'Technology and Gadget Jokes', 'Memes about Internet Slang', 'Memes about Online Dating', 'Memes on Internet Fads and Challenges', 'School and Education Humor', 'Relationship and Dating Memes', 'Memes on Daily Commute Struggles', 'Memes about Procrastination', 'Memes on Food and Eating Habits', 'Memes on Awkward Social Interactions', 'Memes on Adulting and Responsibilities', 'Dog Memes (Doggo Humor)', 'Cat Memes (Cat-titude!)', 'Memes on Cute Baby Animals', 'Animal Fails and Mishaps', 'Memes about Wild Animals', 'Memes on Pet Ownership', 'Memes on Animal Expressions']",09:01.9,10:11.4,0
652fff430de3e77117df0666,[],2500,4507,[],52:35.4,52:35.4,0
652fff470de3e77117df0698,[],2050,7384,"['TV Show Spoofs and Memes', 'Video Game Humor', 'Memes Inspired by Memorable Quotes', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Memes about Internet Challenges', 'Memes about Online Gaming', 'Technology and Gadget Jokes', 'Memes about Internet Slang', 'Memes on Daily Commute Struggles', 'Memes on Food and Eating Habits', 'Memes on Awkward Social Interactions', 'Dog Memes (Doggo Humor)', 'Animal Fails and Mishaps', 'Animal Puns and Wordplay']",52:40.0,30:32.2,2
652fff5c0de3e77117df07c8,[],2693,1199,[],53:00.7,03:32.4,0
652fff670de3e77117df083b,[],6058,8351,"['TV Show Spoofs and Memes', 'Celebrity Reaction Memes', 'Video Game Humor', 'Music and Song Parodies', 'Memes Inspired by Memorable Quotes', 'Iconic Movie Scenes Reimagined', 'Political Satire and Commentary', 'News Headline Memes', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes on Social Issues and Activism', 'Memes about Technology and Gadgets', 'Celebrity Scandals and Gossip Memes', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Emoji and Text Speak', 'School and Education Humor', 'Parenting and Family Humor', 'Memes about Procrastination', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes on Pet Ownership']",53:11.1,54:36.5,0
652fff6f0de3e77117df08bd,[],7387,3798,[],53:20.0,53:20.0,0
652fff720de3e77117df08ef,[],445,7651,[],53:22.6,53:22.6,0
652fff7e0de3e77117df0977,[],3872,2604,"['Music and Song Parodies', 'Memes about Sports Moments', 'TV Show Spoofs and Memes', 'Memes about Technology and Gadgets', 'Memes on Global Events and Conflicts', 'Memes on Social Issues and Activism', 'Memes about Online Gaming', 'Memes about Internet Slang', 'Technology and Gadget Jokes', 'School and Education Humor', 'Memes on Food and Eating Habits', 'Memes on Adulting and Responsibilities', 'Dog Memes (Doggo Humor)', 'Memes on Pet Ownership', 'Memes on Cute Baby Animals']",53:34.1,55:18.9,0
652fff810de3e77117df0979,[],1567,2587,"['Nostalgic Pop Culture References', 'Memes Inspired by Memorable Quotes', 'TV Show Spoofs and Memes', 'Music and Song Parodies', 'Video Game Humor', 'News Headline Memes', 'Political Satire and Commentary', 'Memes on Social Issues and Activism', 'Memes about Internet Challenges', 'Memes on Environmental Issues', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes about Internet Slang', 'Memes on Internet Fads and Challenges', 'Technology and Gadget Jokes', 'Memes on Emoji and Text Speak', 'School and Education Humor', 'Memes on Daily Commute Struggles', 'Memes about Procrastination', 'Memes on Food and Eating Habits', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Dog Memes (Doggo Humor)', 'Cat Memes (Cat-titude!)', 'Memes about Animal Behavior']",53:37.4,55:42.4,0
652fff870de3e77117df09be,[],9439,5797,"['Memes Inspired by Memorable Quotes', 'Music and Song Parodies', 'Video Game Humor', 'Celebrity Reaction Memes', 'Memes on Social Issues and Activism', 'Memes on Viral Trends and Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Internet Slang', 'Memes on Internet Fads and Challenges', 'Memes on Emoji and Text Speak', 'Memes on Daily Commute Struggles', 'Memes on Adulting and Responsibilities', 'Memes on Awkward Social Interactions', 'Animal Fails and Mishaps', 'Memes about Talking Animals', 'Memes on Animal Expressions']",53:44.0,55:33.3,0
652fff8f0de3e77117df0a07,[],7943,1602,"['Video Game Humor', 'Memes Inspired by Memorable Quotes', 'Memes about Sports Moments', 'Political Satire and Commentary', 'Memes on Viral Trends and Challenges', 'Memes on Global Events and Conflicts', 'Memes about Technology and Gadgets', 'Memes about Internet Challenges', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Reaction Memes from Online Videos', 'Memes about Online Dating', 'Memes about Internet Slang', 'Technology and Gadget Jokes', 'School and Education Humor', 'Work and Office Life Memes', 'Relationship and Dating Memes', 'Parenting and Family Humor', 'Memes about Procrastination', 'Memes on Awkward Social Interactions', 'Memes about Sleep and Insomnia', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes on Cute Baby Animals', 'Memes on Animal Expressions']",53:51.6,56:27.1,0
652fff940de3e77117df0a51,[],4476,9491,"['Video Game Humor', 'Celebrity Reaction Memes', 'Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Memes on Global Events and Conflicts', 'Celebrity Scandals and Gossip Memes', 'Memes about Online Gaming', 'Reaction Memes from Online Videos', 'Social Media Platform Spoofs', 'Influencer Culture Parodies', 'School and Education Humor', 'Parenting and Family Humor', 'Memes on Awkward Social Interactions', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes about Talking Animals']",53:56.8,07:12.5,0
652fffa00de3e77117df0ada,[],8482,5096,"['Video Game Humor', 'Music and Song Parodies', 'TV Show Spoofs and Memes', 'Political Satire and Commentary', 'Memes on Social Issues and Activism', 'Celebrity Scandals and Gossip Memes', 'Memes about Online Gaming', 'Memes about Internet Slang', 'Reaction Memes from Online Videos', 'School and Education Humor', 'Memes about Sleep and Insomnia', 'Memes on Adulting and Responsibilities', 'Dog Memes (Doggo Humor)', 'Memes about Animal Behavior', 'Memes about Talking Animals']",54:08.3,56:50.0,0
652fffa30de3e77117df0adc,[],3350,7186,"['Video Game Humor', 'Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Music and Song Parodies', 'Memes Inspired by Memorable Quotes', 'Iconic Movie Scenes Reimagined', 'Memes about Internet Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Technology and Gadgets', 'Memes on Environmental Issues', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Emoji and Text Speak', 'Memes about Online Dating', 'School and Education Humor', 'Parenting and Family Humor', 'Memes on Food and Eating Habits', 'Memes about Sleep and Insomnia', 'Memes about Procrastination', 'Dog Memes (Doggo Humor)', 'Memes on Pet Ownership', 'Animal Fails and Mishaps', 'Animal Puns and Wordplay']",54:11.6,55:40.2,0
652fffb00de3e77117df0b2b,[],6731,4744,"['Video Game Humor', 'Music and Song Parodies', 'Memes about Sports Moments', 'Political Satire and Commentary', 'News Headline Memes', 'Memes on Social Issues and Activism', 'Memes about Online Gaming', 'Memes on Internet Fads and Challenges', 'Memes about Online Dating', 'School and Education Humor', 'Work and Office Life Memes', 'Relationship and Dating Memes', 'Cat Memes (Cat-titude!)', 'Memes on Cute Baby Animals', 'Dog Memes (Doggo Humor)']",54:24.7,55:54.5,0
652fffb30de3e77117df0b43,[],1317,109,"['Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Music and Song Parodies', 'Iconic Movie Scenes Reimagined', 'Celebrity Scandals and Gossip Memes', 'Memes on Social Issues and Activism', 'Political Satire and Commentary', 'News Headline Memes', 'Memes about Internet Slang', 'Technology and Gadget Jokes', 'Memes on Emoji and Text Speak', 'Memes about Procrastination', 'Work and Office Life Memes', 'School and Education Humor', 'Animal Puns and Wordplay', 'Memes on Pet Ownership', 'Animal Fails and Mishaps']",54:27.6,55:37.1,0
652fffbd0de3e77117df0b59,[],4831,6440,"['Video Game Humor', 'Memes Featuring Pop Culture Icons', 'Iconic Movie Scenes Reimagined', 'Memes Inspired by Memorable Quotes', 'Nostalgic Pop Culture References', 'Memes about Sports Moments', 'Celebrity Reaction Memes', 'Music and Song Parodies', 'TV Show Spoofs and Memes', 'Memes about Classic Movies', 'Political Satire and Commentary', 'Memes on Global Events and Conflicts', 'Celebrity Scandals and Gossip Memes', 'Memes on Viral Trends and Challenges', 'Memes about Technology and Gadgets', 'Memes on Environmental Issues', 'Memes about Internet Challenges', 'Pandemic and Quarantine Humor', 'Memes on Social Issues and Activism', 'News Headline Memes', 'Memes on Internet Fads and Challenges', 'Memes about Online Dating', 'Technology and Gadget Jokes', 'Memes about Internet Slang', 'Influencer Culture Parodies', 'Memes on Emoji and Text Speak', 'Reaction Memes from Online Videos', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Viral Dance Challenges', 'School and Education Humor', 'Relationship and Dating Memes', 'Memes on Food and Eating Habits', 'Memes on Adulting and Responsibilities', 'Memes on Awkward Social Interactions', 'Memes about Sleep and Insomnia', 'Memes about Procrastination', 'Memes on Daily Commute Struggles', 'Parenting and Family Humor', 'Work and Office Life Memes', 'Memes about Animal Behavior', 'Memes on Animal Expressions', 'Animal Puns and Wordplay', 'Memes about Talking Animals', 'Memes on Pet Ownership', 'Animal Fails and Mishaps', 'Memes about Wild Animals', 'Memes on Cute Baby Animals', 'Dog Memes (Doggo Humor)', 'Cat Memes (Cat-titude!)']",54:37.2,56:31.2,0
652fffbf0de3e77117df0b70,[],8514,3904,[],54:39.2,54:39.2,0
652fffc10de3e77117df0b9b,[],8365,606,"['Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Celebrity Reaction Memes', 'Music and Song Parodies', 'Video Game Humor', 'Nostalgic Pop Culture References', 'Memes Inspired by Memorable Quotes', 'Iconic Movie Scenes Reimagined', 'Memes Featuring Pop Culture Icons', 'Political Satire and Commentary', 'News Headline Memes', 'Pandemic and Quarantine Humor', 'Memes on Social Issues and Activism', 'Memes about Internet Challenges', 'Memes on Environmental Issues', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Viral Dance Challenges', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'Influencer Culture Parodies', 'Memes about Internet Slang', 'Technology and Gadget Jokes', 'Memes about Online Dating', 'Memes on Internet Fads and Challenges', 'School and Education Humor', 'Work and Office Life Memes', 'Relationship and Dating Memes', 'Parenting and Family Humor', 'Memes on Daily Commute Struggles', 'Memes about Procrastination', 'Memes on Food and Eating Habits', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Memes on Adulting and Responsibilities', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes about Wild Animals', 'Animal Fails and Mishaps', 'Memes on Cute Baby Animals', 'Memes on Pet Ownership', 'Memes about Talking Animals', 'Animal Puns and Wordplay', 'Memes on Animal Expressions', 'Memes about Animal Behavior']",54:41.8,11:10.7,0
652fffcc0de3e77117df0c27,[],7201,3073,"['Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Music and Song Parodies', 'Celebrity Reaction Memes', 'Video Game Humor', 'Memes about Sports Moments', 'Nostalgic Pop Culture References', 'Memes Inspired by Memorable Quotes', 'Iconic Movie Scenes Reimagined', 'Memes Featuring Pop Culture Icons', 'Political Satire and Commentary', 'News Headline Memes', 'Memes on Social Issues and Activism', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes on Environmental Issues', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Viral Dance Challenges', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'Influencer Culture Parodies', 'Memes about Internet Slang', 'Technology and Gadget Jokes', 'Memes about Online Dating', 'Memes on Internet Fads and Challenges', 'School and Education Humor', 'Relationship and Dating Memes', 'Work and Office Life Memes', 'Parenting and Family Humor', 'Memes on Daily Commute Struggles', 'Memes about Procrastination', 'Memes on Food and Eating Habits', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Memes on Adulting and Responsibilities', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes on Cute Baby Animals', 'Memes about Wild Animals', 'Animal Fails and Mishaps', 'Memes on Pet Ownership', 'Memes about Talking Animals', 'Animal Puns and Wordplay', 'Memes on Animal Expressions', 'Memes about Animal Behavior']",54:52.1,59:15.7,0
652fffd50de3e77117df0c9f,[],1547,4240,"['TV Show Spoofs and Memes', 'Video Game Humor', 'Celebrity Reaction Memes', 'Memes on Viral Trends and Challenges', 'Memes on Environmental Issues', 'Memes about Internet Challenges', 'Influencer Culture Parodies', 'Memes on Emoji and Text Speak', 'Reaction Memes from Online Videos', 'Parenting and Family Humor', 'Memes on Daily Commute Struggles', 'Memes about Procrastination', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Animal Fails and Mishaps']",55:01.8,56:02.2,0
652ffff00de3e77117df0e32,[],5613,9958,"['Video Game Humor', 'Memes about Classic Movies', 'Celebrity Reaction Memes', 'Political Satire and Commentary', 'News Headline Memes', 'Memes on Social Issues and Activism', 'Memes about Internet Challenges', 'Memes about Technology and Gadgets', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Emoji and Text Speak', 'Memes about Internet Slang', 'School and Education Humor', 'Parenting and Family Humor', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes on Animal Expressions']",55:28.6,00:26.2,0
6530001f0de3e77117df1018,[],6578,3579,[],56:15.4,56:15.4,0
6530006e0de3e77117df11cb,[],296,7909,"['Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Music and Song Parodies', 'Celebrity Reaction Memes', 'Memes about Sports Moments', 'Nostalgic Pop Culture References', 'Video Game Humor', 'Memes Inspired by Memorable Quotes', 'Memes Featuring Pop Culture Icons', 'News Headline Memes', 'Memes on Social Issues and Activism', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes on Environmental Issues', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'Memes about Internet Slang', 'Memes on Adulting and Responsibilities', 'Memes about Sleep and Insomnia', 'Memes about Procrastination', 'Memes on Daily Commute Struggles', 'School and Education Humor', 'Cat Memes (Cat-titude!)', 'Memes on Cute Baby Animals', 'Memes about Wild Animals', 'Dog Memes (Doggo Humor)']",57:34.3,59:47.5,0
653000820de3e77117df1237,['65300b150de3e77117df2df0'],4104,6413,"['Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Music and Song Parodies', 'Celebrity Reaction Memes', 'Memes about Sports Moments', 'Video Game Humor', 'Nostalgic Pop Culture References', 'Memes Inspired by Memorable Quotes', 'Iconic Movie Scenes Reimagined', 'Memes Featuring Pop Culture Icons', 'Political Satire and Commentary', 'News Headline Memes', 'Memes on Social Issues and Activism', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes on Environmental Issues', 'Memes about Technology and Gadgets', 'Memes on Viral Trends and Challenges', 'Celebrity Scandals and Gossip Memes', 'Memes on Global Events and Conflicts', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Viral Dance Challenges', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'Influencer Culture Parodies', 'Memes about Internet Slang', 'Technology and Gadget Jokes', 'Memes about Online Dating', 'Memes on Internet Fads and Challenges', 'School and Education Humor', 'Work and Office Life Memes', 'Relationship and Dating Memes', 'Parenting and Family Humor', 'Memes on Daily Commute Struggles', 'Memes about Procrastination', 'Memes on Food and Eating Habits', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Memes on Adulting and Responsibilities', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes on Cute Baby Animals', 'Memes about Wild Animals', 'Animal Fails and Mishaps', 'Memes on Pet Ownership', 'Memes about Talking Animals', 'Animal Puns and Wordplay', 'Memes on Animal Expressions', 'Memes about Animal Behavior']",57:54.7,18:24.2,3
6530008a0de3e77117df123c,[],2485,5571,"['Video Game Humor', 'Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Political Satire and Commentary', 'News Headline Memes', 'Memes on Social Issues and Activism', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'School and Education Humor', 'Work and Office Life Memes', 'Relationship and Dating Memes', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Animal Fails and Mishaps']",58:02.9,59:37.0,0
653000cd0de3e77117df1387,[],5210,8477,"['Video Game Humor', 'Nostalgic Pop Culture References', 'Memes Inspired by Memorable Quotes', 'Memes on Social Issues and Activism', 'Memes about Internet Challenges', 'Memes about Technology and Gadgets', 'Memes about Online Gaming', 'Memes on Emoji and Text Speak', 'Social Media Platform Spoofs', 'School and Education Humor', 'Memes on Awkward Social Interactions', 'Memes on Adulting and Responsibilities', 'Cat Memes (Cat-titude!)', 'Memes on Cute Baby Animals', 'Memes about Talking Animals']",59:09.4,01:29.4,0
653000e30de3e77117df13b6,[],5421,5735,"['Video Game Humor', 'Nostalgic Pop Culture References', 'Memes Inspired by Memorable Quotes', 'News Headline Memes', 'Pandemic and Quarantine Humor', 'Memes on Viral Trends and Challenges', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Internet Fads and Challenges', 'Memes about Sleep and Insomnia', 'Memes about Procrastination', 'School and Education Humor', 'Dog Memes (Doggo Humor)', 'Animal Fails and Mishaps', 'Memes about Talking Animals']",59:31.1,02:24.9,0
653001470de3e77117df1569,[],317,1566,"['Video Game Humor', 'Nostalgic Pop Culture References', 'Memes Inspired by Memorable Quotes', 'News Headline Memes', 'Memes on Social Issues and Activism', 'Memes about Internet Challenges', 'Memes about Online Gaming', 'Reaction Memes from Online Videos', 'Memes on Emoji and Text Speak', 'School and Education Humor', 'Parenting and Family Humor', 'Memes on Daily Commute Struggles', 'Dog Memes (Doggo Humor)', 'Memes on Cute Baby Animals', 'Animal Fails and Mishaps']",01:11.8,56:07.0,0
653001680de3e77117df15e4,[],3907,4595,[],01:44.5,01:44.5,0
653002190de3e77117df17fc,[],7845,9023,"['Memes about Classic Movies', 'Music and Song Parodies', 'Video Game Humor', 'Memes Inspired by Memorable Quotes', 'Iconic Movie Scenes Reimagined', 'Memes Featuring Pop Culture Icons', 'Nostalgic Pop Culture References', 'TV Show Spoofs and Memes', 'Celebrity Reaction Memes', 'Memes about Sports Moments', 'Political Satire and Commentary', 'Pandemic and Quarantine Humor', 'Memes about Internet Challenges', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Emoji and Text Speak', 'Memes about Internet Slang', 'Memes about Online Dating', 'Technology and Gadget Jokes', 'Memes on Awkward Social Interactions', 'Memes on Adulting and Responsibilities', 'Memes about Sleep and Insomnia', 'Memes on Food and Eating Habits', 'Memes about Procrastination', 'Memes on Daily Commute Struggles', 'Relationship and Dating Memes', 'School and Education Humor', 'Work and Office Life Memes', 'Parenting and Family Humor', 'Dog Memes (Doggo Humor)', 'Memes about Wild Animals', 'Memes about Animal Behavior']",04:41.9,05:55.0,0
653002fd0de3e77117df199c,[],9588,3415,"['Memes about Classic Movies', 'TV Show Spoofs and Memes', 'Music and Song Parodies', 'Political Satire and Commentary', 'News Headline Memes', 'Pandemic and Quarantine Humor', 'Memes on Emoji and Text Speak', 'Influencer Culture Parodies', 'Memes about Internet Slang', 'School and Education Humor', 'Work and Office Life Memes', 'Memes on Adulting and Responsibilities', 'Memes on Awkward Social Interactions', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes on Cute Baby Animals']",08:29.1,20:18.0,0
653003160de3e77117df19b6,[],4046,1352,"['Memes Inspired by Memorable Quotes', 'Iconic Movie Scenes Reimagined', 'Music and Song Parodies', 'Memes about Technology and Gadgets', 'Memes on Global Events and Conflicts', 'Political Satire and Commentary', 'Memes on Emoji and Text Speak', 'Technology and Gadget Jokes', 'Social Media Platform Spoofs', 'School and Education Humor', 'Work and Office Life Memes', 'Memes on Daily Commute Struggles', 'Dog Memes (Doggo Humor)', 'Memes about Wild Animals', 'Memes on Animal Expressions']",08:54.6,14:37.3,0
6530036d0de3e77117df1adb,[],3057,4939,"['Memes about Classic Movies', 'Video Game Humor', 'Nostalgic Pop Culture References', 'Political Satire and Commentary', 'Memes about Technology and Gadgets', 'Memes about Internet Challenges', 'Social Media Platform Spoofs', 'Reaction Memes from Online Videos', 'Memes about Online Dating', 'Parenting and Family Humor', 'Work and Office Life Memes', 'Memes on Awkward Social Interactions', 'Dog Memes (Doggo Humor)', 'Memes about Wild Animals', 'Animal Fails and Mishaps']",10:21.2,14:53.1,0
653004350de3e77117df1d50,[],2390,1593,"['Memes Inspired by Memorable Quotes', 'Nostalgic Pop Culture References', 'Video Game Humor', 'Music and Song Parodies', 'Memes on Global Events and Conflicts', 'Memes on Social Issues and Activism', 'Political Satire and Commentary', 'Social Media Platform Spoofs', 'Memes about Online Gaming', 'Memes about Internet Slang', 'School and Education Humor', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Cat Memes (Cat-titude!)', 'Memes on Cute Baby Animals', 'Memes on Animal Expressions']",13:41.5,15:17.5,0
653004900de3e77117df1e8f,[],8815,4088,"['Video Game Humor', 'Music and Song Parodies', 'Memes about Sports Moments', 'Memes on Viral Trends and Challenges', 'Memes about Technology and Gadgets', 'Memes about Internet Challenges', 'Memes about Online Gaming', 'Technology and Gadget Jokes', 'Memes on Internet Fads and Challenges', 'School and Education Humor', 'Memes about Procrastination', 'Memes on Food and Eating Habits', 'Dog Memes (Doggo Humor)', 'Memes on Pet Ownership', 'Animal Puns and Wordplay']",15:13.0,16:44.3,0
653004b30de3e77117df1ece,[],3446,911,"['Video Game Humor', 'Celebrity Reaction Memes', 'TV Show Spoofs and Memes', 'Memes about Internet Challenges', 'Memes on Viral Trends and Challenges', 'Memes on Social Issues and Activism', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Emoji and Text Speak', 'Memes about Sleep and Insomnia', 'Memes on Awkward Social Interactions', 'Work and Office Life Memes', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Animal Fails and Mishaps']",15:47.7,18:45.3,0
653004f70de3e77117df1f3f,[],6218,843,"['Video Game Humor', 'Memes about Sports Moments', 'Memes about Classic Movies', 'Political Satire and Commentary', 'News Headline Memes', 'Memes about Internet Challenges', 'Memes on Global Events and Conflicts', 'Memes on Viral Trends and Challenges', 'Memes about Technology and Gadgets', 'Celebrity Scandals and Gossip Memes', 'Memes about Online Gaming', 'Social Media Platform Spoofs', 'Memes on Emoji and Text Speak', 'Memes about Internet Slang', 'Technology and Gadget Jokes', 'Memes about Online Dating', 'Memes on Internet Fads and Challenges', 'School and Education Humor', 'Relationship and Dating Memes', 'Memes about Procrastination', 'Cat Memes (Cat-titude!)', 'Dog Memes (Doggo Humor)', 'Memes about Animal Behavior', 'Memes about Talking Animals']",16:55.7,18:22.6,0
6530050a0de3e77117df1f58,[],2431,7507,[],17:14.7,23:49.6,0
