_id,userId,description,picturePath,userPicturePath,likes,comments,tags,createdAt,updatedAt,__v,videoPath,groupId
65172a444aba5b2bd4fe50cc,651632694aba5b2bd4fd1813,... ,image/gttbhmxqjsru8bvrbouf,default_pfp.png,"{'6508e9ec81f1d375413c53db': True, '653540850a69ece40ff70b0d': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True}",[],"['Pandemic and Quarantine Humor', 'Memes about Sleep and Insomnia', 'Memes about Talking Animals']",49:24.9,45:13.2,0,,
6517389c4aba5b2bd4fe5f08,651632694aba5b2bd4fd1813,,image/jnjtos2wwy8hgowgx7pp,default_pfp.png,"{'64db5283d998906b6c2ca48a': True, '652977f20de3e77117de702a': True, '653540850a69ece40ff70b0d': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '654b1009318aa113d74ae482': True, '6508e9ec81f1d375413c53db': True}","[{'text': 'dead ass lol', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}, {'text': 'Fr', 'userId': '652977f20de3e77117de702a', 'picturePath': 'default_pfp.png', 'name': 'J E', 'location': 'JJREDBOI'}, {'text': 'I feel that’s all of us', 'userId': '652fdb8e0de3e77117df023c', 'picturePath': 'default_pfp.png', 'name': 'Bethany Cooper', 'location': '~•Uzi Doorman•~'}, {'text': 'Still is for us ye? We always find ourselves in that goofy mood, eh?', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",['Parenting and Family Humor'],50:36.9,24:40.0,0,,
6517433d4aba5b2bd4fe75c4,6517419a4aba5b2bd4fe707e,We ball,,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '6515f7c34aba5b2bd4fcb6be': True}","[{'text': 'we do. ', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],35:57.4,24:32.2,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
65178b5b4aba5b2bd4fedb87,651632694aba5b2bd4fd1813,We ball fr,image/r7ughzq7erypcsxk4vsh,default_pfp.png,{'64db5283d998906b6c2ca48a': True},[],[],43:39.0,17:17.3,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
651815284aba5b2bd4ff4aad,6518144c4aba5b2bd4ff4a8e,Hmmmmm,,default_pfp.png,{},[],[],31:36.1,31:36.1,0,,
6518158d4aba5b2bd4ff4ab3,6518144c4aba5b2bd4ff4a8e,,image/zn3utjnbnw4vgs5dyxov,default_pfp.png,"{'65387a310a69ece40ff7770c': True, '6570d47d721853536742379f': True, '6508e9ec81f1d375413c53db': True}",[],[],33:17.4,21:31.7,0,,
65181fe94aba5b2bd4ff53b2,6515f7c34aba5b2bd4fcb6be,That’s GOLDen,image/jieds7mmacgtx99xbqxi,default_pfp.png,{'65387a310a69ece40ff7770c': True},"[{'text': 'but when the opposite happens its just painful', 'userId': '651998f8e81df403dee9818f', 'picturePath': 'default_pfp.png', 'name': 'Random  ', 'location': 'RDm'}, {'text': 'Ikr I hate it when that happens ', 'userId': '6515f7c34aba5b2bd4fcb6be', 'picturePath': 'default_pfp.png', 'name': 'Elise O.', 'location': 'PuffPuff_isverybadazz'}]",[],17:29.2,24:04.4,0,,
65184a6b4aba5b2bd4ff86aa,64db5283d998906b6c2ca48a,"lets become the number 1 klan on memeon, i'm spreading with all my friends and school, lets do the same guys",,image/nopixg3htlwjtbmi50mw,"{'651632694aba5b2bd4fd1813': True, '6516d2894aba5b2bd4fde4af': True, '6515f7c34aba5b2bd4fcb6be': True, '64dc183aae207fe84292b040': True, '653002fd0de3e77117df199c': True}","[{'text': 'I’m also spreading this I got 3 peeps so far', 'userId': '6515f7c34aba5b2bd4fcb6be', 'picturePath': 'default_pfp.png', 'name': 'Elise O.', 'location': 'PuffPuff_isverybadazz'}, {'text': 'ok', 'userId': '6516d2894aba5b2bd4fde4af', 'picturePath': 'default_pfp.png', 'name': 'Cooper Neumann', 'location': 'crosby87'}, {'text': 'siiiick', 'userId': '64dc183aae207fe84292b040', 'picturePath': 'image/mclpjxcshtvftsx9snwp', 'name': 'Jeffrey Skinner', 'location': 'Blocksrey'}, {'text': 'i got 3 people', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}]",[],18:51.7,12:37.6,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
6518c385e81df403dee8e3c3,6518aaeae81df403dee8d2b4,,image/bqschkxdwvoxd0pmeqel,default_pfp.png,"{'6515f7c34aba5b2bd4fcb6be': True, '652977f20de3e77117de702a': True, '64db5283d998906b6c2ca48a': True, '6532679f0a69ece40ff6b2d8': True, '653540850a69ece40ff70b0d': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '653ac5183e06c4b204e5232d': True, '65388d4e0a69ece40ff77b6d': True, '653dc0ed3e06c4b204e565f1': True, '654b1009318aa113d74ae482': True, '654b9922318aa113d74ae659': True, '651632694aba5b2bd4fd1813': True, '6570d47d721853536742379f': True}","[{'text': 'Fr', 'userId': '652977f20de3e77117de702a', 'picturePath': 'default_pfp.png', 'name': 'J E', 'location': 'JJREDBOI'}, {'text': 'omg thats funny ash', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}]",[],55:33.6,15:00.0,0,,
651934b2e81df403dee90f9e,651933e7e81df403dee90dd7,,image/hewonocltdyviwrreogg,default_pfp.png,"{'6515f7c34aba5b2bd4fcb6be': True, '65219da20c835470e9a31258': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '65388d4e0a69ece40ff77b6d': True, '653dc0ed3e06c4b204e565f1': True, '65307e960a69ece40ff65f63': True, '6508e9ec81f1d375413c53db': True}","[{'text': 'Ifunny watermark 💀', 'userId': '6530312d0a69ece40ff63c44', 'picturePath': 'default_pfp.png', 'name': 'chair chairingson', 'location': '🪑'}]",[],58:26.4,38:02.1,0,,
651a1aa3e81df403dee9afcd,6516d2894aba5b2bd4fde4af,WE BALL!!!,,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '6515f7c34aba5b2bd4fcb6be': True, '65298af40de3e77117de72ef': True}","[{'text': 'hail yea we do ', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],19:31.9,56:14.1,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
651a1ae7e81df403dee9b0e1,6516d2894aba5b2bd4fde4af,,image/kvo4dwvkokijdtpk5awg,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '6515f7c34aba5b2bd4fcb6be': True, '65214de30c835470e9a30e7e': True}","[{'text': 'Speakin FAX', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],20:39.6,55:32.3,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
651b24552f19866f09e2b615,6515f7c34aba5b2bd4fcb6be,Soooo true ,image/en4ftjfgvnytoyqibezc,default_pfp.png,"{'652977f20de3e77117de702a': True, '65387a310a69ece40ff7770c': True, '65450bcb318aa113d74ab847': True, '6570d47d721853536742379f': True}",[],[],13:09.7,14:46.9,0,,
651e03350c835470e9a2e14e,6515f7c34aba5b2bd4fcb6be,When your Chromebook froze on BitLife and the teacher’s walking by,image/uv99za6unvisjcr3osu0,default_pfp.png,"{'6508e9ec81f1d375413c53db': True, '65387a310a69ece40ff7770c': True, '65388d4e0a69ece40ff77b6d': True}",[],[],28:37.7,43:10.1,0,,
6527e5ac0de3e77117de549e,64db5283d998906b6c2ca48a,so hows everyone doing?,,image/nopixg3htlwjtbmi50mw,{},"[{'text': '"":D""', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'good', 'userId': '652a2ae50de3e77117de8a0e', 'picturePath': 'default_pfp.png', 'name': 'Banda Israel', 'location': 'Byd ev'}]",[],25:16.0,21:35.4,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
652886b80de3e77117de5da7,6515f7c34aba5b2bd4fcb6be,Average YouTube video,image/lizugcbdhitv9gotmes5,default_pfp.png,"{'652977f20de3e77117de702a': True, '64db5283d998906b6c2ca48a': True, '6530312d0a69ece40ff63c44': True, '6532679f0a69ece40ff6b2d8': True, '653305130a69ece40ff6cf9f': True, '653646300a69ece40ff730fb': True, '65387a310a69ece40ff7770c': True, '653dc0ed3e06c4b204e565f1': True, '6508e9ec81f1d375413c53db': True}","[{'text': 'find out on the next part, but first 100k likes guys...', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}, {'text': 'Can you find the mistake in the video? I’ll reveal it at 1 Billion subs!!', 'userId': '6515f7c34aba5b2bd4fcb6be', 'picturePath': 'default_pfp.png', 'name': 'Elise O.', 'location': 'PuffPuff_isverybadazz'}]",[],52:24.7,24:52.6,0,,
65288c130de3e77117de5e66,65288b330de3e77117de5dea,We ball,,default_pfp.png,"{'6515f7c34aba5b2bd4fcb6be': True, '64db5283d998906b6c2ca48a': True}",[],[],15:15.7,36:00.2,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
65297dcf0de3e77117de70d7,652977f20de3e77117de702a,Idk what clan should I join,,default_pfp.png,{},"[{'text': 'its klan', 'userId': '64db5283d998906b6c2ca48a', 'picturePath': 'image/nopixg3htlwjtbmi50mw', 'name': 'jake jake', 'location': 'jake'}, {'text': 'OGs of Meme On', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'ku klux klam', 'userId': '6530312d0a69ece40ff63c44', 'picturePath': 'default_pfp.png', 'name': 'chair chairingson', 'location': '🪑'}]",[],26:39.7,44:54.8,0,,
6529865b0de3e77117de72ac,652977f20de3e77117de702a,Taylor swift?,,default_pfp.png,{},"[{'text': 'L', 'userId': '6530312d0a69ece40ff63c44', 'picturePath': 'default_pfp.png', 'name': 'chair chairingson', 'location': '🪑'}, {'text': 'tioushnoithshszf stan', 'userId': '6532679f0a69ece40ff6b2d8', 'picturePath': 'default_pfp.png', 'name': 'Seo Changbin', 'location': 'Hyunjin'}, {'text': 'What', 'userId': '653305130a69ece40ff6cf9f', 'picturePath': 'default_pfp.png', 'name': 'Yukkuri Yukkuri', 'location': 'Yukkuri'}, {'text': 'no', 'userId': '65388d4e0a69ece40ff77b6d', 'picturePath': 'default_pfp.png', 'name': 'milk shake', 'location': 'milk'}, {'text': 'No', 'userId': '65481efd318aa113d74ad552', 'picturePath': 'image/jlcr2bh9csoboc56brbk', 'name': 'Donovan Skillman', 'location': 'Reginald'}, {'text': 'h3ll nah', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'image/rxgfmcrwgdkqw8c0gfer', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",['Nostalgic Pop Culture References'],03:07.9,19:49.2,0,,
652991c50de3e77117de74ea,6529905a0de3e77117de7439,Y’all is this true? ,image/tr7ywewtamrjsohaqvgh,default_pfp.png,{},[],[],51:50.0,51:50.0,0,,e1b37513-fe06-44fb-8b06-3e415281f3a6
652992680de3e77117de7519,6529905a0de3e77117de7439,,image/gmimphrh6bwml4traftc,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '6530312d0a69ece40ff63c44': True, '65387a310a69ece40ff7770c': True, '653dc0ed3e06c4b204e565f1': True, '6508e9ec81f1d375413c53db': True, '6570d47d721853536742379f': True}",[],[],54:32.8,14:21.4,0,,
6529b41a0de3e77117de7ad6,6529b2950de3e77117de7aa6,Is that AoT in Code Geass.,image/p2ja4vfrqmmyo2tp89fv,default_pfp.png,{},[],[],18:18.3,18:18.3,0,,
6529b4870de3e77117de7ada,6529b2950de3e77117de7aa6,"Hey, you got your AoT in my Code Geass.",image/i3owjgwtn7qdmmaxdz6l,default_pfp.png,{'6570d47d721853536742379f': True},[],[],20:07.7,14:09.9,0,,
6529c84e0de3e77117de7d84,6529c6ec0de3e77117de7d38,,image/dfq8fky01ye0v10kmqv5,default_pfp.png,"{'6529c6ec0de3e77117de7d38': True, '652aa1540de3e77117de971e': True, '652c90120de3e77117decbcd': True, '64db5283d998906b6c2ca48a': True, '65387a310a69ece40ff7770c': True, '654b1009318aa113d74ae482': True, '6545e40e318aa113d74abfef': True, '6508e9ec81f1d375413c53db': True, '6570d47d721853536742379f': True}",[],[],44:30.2,14:02.0,0,,
6529cdbf0de3e77117de7e99,6529cd180de3e77117de7e4b,meme,,default_pfp.png,{},[],[],07:43.9,07:43.9,0,,a52a58d7-8d31-436c-a748-29159ea9ada5
6529f6170de3e77117de845c,6529f58e0de3e77117de83d7,Caught lebron lackin 🔥🗣️💀,image/rsajjshml02ssbyf3agf,default_pfp.png,"{'6529c6ec0de3e77117de7d38': True, '6515f7c34aba5b2bd4fcb6be': True, '653540850a69ece40ff70b0d': True, '65387a310a69ece40ff7770c': True, '65388d4e0a69ece40ff77b6d': True, '654044d5318aa113d74a8f6c': True, '654192c7318aa113d74a9da4': True, '654b1009318aa113d74ae482': True, '650b841d81f1d3754141e1e3': True, '6508e9ec81f1d375413c53db': True, '6570d47d721853536742379f': True}",[],[],59:51.7,13:56.4,0,,
652c608d0de3e77117debaa0,6515f7c34aba5b2bd4fcb6be,Almost to 20 members I’m dominating this website /j,,default_pfp.png,{},[],[],58:37.9,58:37.9,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
652c61a60de3e77117debafe,6515f7c34aba5b2bd4fcb6be,,image/lqvydqsu8fcq8ws4arfj,default_pfp.png,{'653dc0ed3e06c4b204e565f1': True},"[{'text': 'First official .gif on this website. Mark your history books guys', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],03:18.1,09:38.1,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
652c62050de3e77117debbd9,6515f7c34aba5b2bd4fcb6be,Who here is from sigma_monke ,,default_pfp.png,"{'652d53a70de3e77117dedf2f': True, '652fdb8e0de3e77117df023c': True, '653037090a69ece40ff64009': True, '65320e420a69ece40ff6a6af': True, '654044d5318aa113d74a8f6c': True, '65481efd318aa113d74ad552': True, '65482fcd318aa113d74ad696': True, '654b1009318aa113d74ae482': True, '65307e960a69ece40ff65f63': True, '6508e9ec81f1d375413c53db': True}","[{'text': 'I am', 'userId': '652fdb8e0de3e77117df023c', 'picturePath': 'default_pfp.png', 'name': 'Bethany Cooper', 'location': '~•Uzi Doorman•~'}, {'text': 'Yoooooooooo, sigma monke nation takeover!', 'userId': '653037090a69ece40ff64009', 'picturePath': 'default_pfp.png', 'name': 'Peter Zeavens', 'location': 'Terror Storm'}, {'text': 'HAIL YEA', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'ME', 'userId': '6532679f0a69ece40ff6b2d8', 'picturePath': 'default_pfp.png', 'name': 'Seo Changbin', 'location': 'Hyunjin'}, {'text': 'Me', 'userId': '653540850a69ece40ff70b0d', 'picturePath': 'default_pfp.png', 'name': 'Brody Burke', 'location': 'Memeenjoyer'}, {'text': 'im from instagram memes ;-;', 'userId': '6539ade40a69ece40ff7911b', 'picturePath': 'default_pfp.png', 'name': 'Mr  Cheesehead', 'location': 'Cheezhead1'}, {'text': ' the yt channel', 'userId': '6539ade40a69ece40ff7911b', 'picturePath': 'default_pfp.png', 'name': 'Mr  Cheesehead', 'location': 'Cheezhead1'}, {'text': 'me', 'userId': '650865a481f1d375413b63f1', 'picturePath': 'default_pfp.png', 'name': 'Kneecapss goofy', 'location': 'Kneecapss'}, {'text': 'Yes', 'userId': '65481efd318aa113d74ad552', 'picturePath': 'image/jlcr2bh9csoboc56brbk', 'name': 'Donovan Skillman', 'location': 'Reginald'}, {'text': 'yo , i actually made a klan named Sigma Monkey here bcz there was not before', 'userId': '6530fe650a69ece40ff675fa', 'picturePath': 'image/zxbbzoxuhluiefylbhts', 'name': 'Amir Mahdi Karami Sarabi', 'location': 'CyberFox2001'}, {'text': 'Yo I’m actually here because of them', 'userId': '6508e9ec81f1d375413c53db', 'picturePath': 'default_pfp.png', 'name': 'Samuel Otte', 'location': 'Susposter'}, {'text': 'ye', 'userId': '654b1009318aa113d74ae482', 'picturePath': 'image/naiusprwpwotp5ize9f7', 'name': 'Brandon Galicia', 'location': 'APPL3'}]",[],04:53.5,50:24.1,0,,
652c84e70de3e77117dec365,651632694aba5b2bd4fd1813,We are officially the most joined klan on here! Thank s guys :D ,,default_pfp.png,{},"[{'text': 'this website is so confusing lol', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'Lmao rip leezord, rip and welcome guess what my irl friend is on here his name is COoper check him out :P (I played mc with him once)', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'based', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'oh also do i have to refresh or do new comments just appear', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'I think he kind of doxxed himself putting his full name on here even though I WARNED HIM NOT TO D: ugh', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'rest is peice', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'rest in piece', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'how do i post waifu content', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'idk if you have to refresh but uh yea :D Imma be tellin him yo look my fav youtuber (other than RWJ) is on this website now man talk to him before he gets too big to see ye', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'buddy click the post button at the bottom right side of the page and uh wdym by that -////_///-', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': '*dies from happy*', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'im scared', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'why did you die from happy? think i wouldnt still be an og?', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': '*dies again*', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'and btw yes the other one Elise O. is me D: i thought only the nickname would show up but no...', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'post button is too small and unnoticeable + i NEEEEEED to post waifu content. non negotiable. i figured it out tho ', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'alright then bud lmao', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'wehehehehe', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'o_O', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'jorge de guzman', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': ""yeah I get it I guess bruh I've never even watched breaking bad... But it guess what I'm hosting a five nights at Freddy's movie watching night at my house because it's actually rated PG-13"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'HOORAYYYYYY PLS INVITE ME', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': ""LMAO you're invited I guess uh I think you only live on the other side of the country from me like directly below me I think uh should only be 10-20 hours"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'alright bet i’m on my way rn', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'Ah okay cool when should you be here', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': ""Night's on the 28th you have some time"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'oh right', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'Pfft ""oh right"" \'my bad just lemme drive back\'', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'Speaking of now I gotta ask coop if he wants to come', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'who wouldn’t ', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': ""I've invited him to my house like 3 times and he never came so like IDK"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'rest in peace', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': ""I dunno though cuz I'm inviting his other friends too"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'ah i see', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'man that sounds like it’s gonna be awesome', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'I do wish you could be there too ;/', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'i’ll be there in spirit', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': ""If I am still sick I can't do it though... And thanks for that I will let the guests know"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'NOOO DONT BE SICK AAA + YESSS', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': ""Haha okay I'll try to get better and ugh just got muted again on scratch but to be fair it was a test so I guess I get it but still so I made an alt account"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'noooooo', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'rest in peas truly', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': 'alt account is good tho', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}, {'text': ""Yeah and oh by the way this account is on school Chromebook so I'll be on the one on my phone a lot is the one with my IRL name ;P"", 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}, {'text': 'our school hasnt blocked this yet so ill be on it all the time :D ', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],33:43.7,04:48.5,0,,2dd24770-d26e-4aa4-9e7c-973737526b6c
652c85e10de3e77117dec552,651632694aba5b2bd4fd1813,Huge shoutout to ah Lee Zord he is my favorite youtuber (Lizarnt) check him out on yt,,default_pfp.png,{},"[{'text': '👉👈🥺', 'userId': '652c82fb0de3e77117dec10c', 'picturePath': 'default_pfp.png', 'name': 'Lee zord', 'location': 'Jorge de Guzman'}]",[],37:53.1,38:47.9,0,,
652c881d0de3e77117dec9c2,652c82fb0de3e77117dec10c,jorge de guzman ,image/rzfwoyfqd16tzky341zs,default_pfp.png,"{'651632694aba5b2bd4fd1813': True, '6515f7c34aba5b2bd4fcb6be': True, '6508e9ec81f1d375413c53db': True, '6570d47d721853536742379f': True}","[{'text': 'goof', 'userId': '651632694aba5b2bd4fd1813', 'picturePath': 'default_pfp.png', 'name': 'PuffPuffIsVeryBadAzz :D ', 'location': 'YFM_FAN'}]",[],47:25.6,13:36.3,0,,
